site_id,model_b_state,confidence,reason,days_since_last,active_days_30,active_days_90,active_days_180,active_days_365,as_of_date
INDIA_SITE_0023598,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023599,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023600,DORMANT,HIGH,No detection for >90d,536,0,0,0,0,2026-09-03
INDIA_SITE_0023601,DORMANT,HIGH,No detection for >90d,528,0,0,0,0,2026-09-03
INDIA_SITE_0023602,DORMANT,HIGH,No detection for >90d,538,0,0,0,0,2026-09-03
INDIA_SITE_0023603,DORMANT,HIGH,No detection for >90d,465,0,0,0,0,2026-09-03
INDIA_SITE_0023604,DORMANT,HIGH,No detection for >90d,260,0,0,0,1,2026-09-03
INDIA_SITE_0023605,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023606,DORMANT,HIGH,No detection for >90d,542,0,0,0,0,2026-09-03
INDIA_SITE_0023607,DORMANT,HIGH,No detection for >90d,517,0,0,0,0,2026-09-03
INDIA_SITE_0023608,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023609,DORMANT,HIGH,No detection for >90d,518,0,0,0,0,2026-09-03
INDIA_SITE_0023610,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0023611,DORMANT,HIGH,No detection for >90d,517,0,0,0,0,2026-09-03
INDIA_SITE_0023612,DORMANT,HIGH,No detection for >90d,489,0,0,0,0,2026-09-03
INDIA_SITE_0023613,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0023614,DORMANT,HIGH,No detection for >90d,544,0,0,0,0,2026-09-03
INDIA_SITE_0023615,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0023616,DORMANT,HIGH,No detection for >90d,495,0,0,0,0,2026-09-03
INDIA_SITE_0023617,DORMANT,HIGH,No detection for >90d,543,0,0,0,0,2026-09-03
INDIA_SITE_0023618,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0023619,DORMANT,HIGH,No detection for >90d,517,0,0,0,0,2026-09-03
INDIA_SITE_0023620,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0023621,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0023622,DORMANT,HIGH,No detection for >90d,495,0,0,0,0,2026-09-03
INDIA_SITE_0023623,DORMANT,HIGH,No detection for >90d,517,0,0,0,0,2026-09-03
INDIA_SITE_0023624,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0023625,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0023626,DORMANT,HIGH,No detection for >90d,495,0,0,0,0,2026-09-03
INDIA_SITE_0023627,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023628,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023629,DORMANT,HIGH,No detection for >90d,511,0,0,0,0,2026-09-03
INDIA_SITE_0023630,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023631,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023632,DORMANT,HIGH,No detection for >90d,285,0,0,0,1,2026-09-03
INDIA_SITE_0023633,DORMANT,HIGH,No detection for >90d,518,0,0,0,0,2026-09-03
INDIA_SITE_0023634,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0023635,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0023636,DORMANT,HIGH,No detection for >90d,532,0,0,0,0,2026-09-03
INDIA_SITE_0023637,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0023638,DORMANT,HIGH,No detection for >90d,315,0,0,0,2,2026-09-03
INDIA_SITE_0023639,DORMANT,HIGH,No detection for >90d,498,0,0,0,0,2026-09-03
INDIA_SITE_0023640,DORMANT,HIGH,No detection for >90d,523,0,0,0,0,2026-09-03
INDIA_SITE_0023641,DORMANT,HIGH,No detection for >90d,247,0,0,0,2,2026-09-03
INDIA_SITE_0023642,DORMANT,HIGH,No detection for >90d,496,0,0,0,0,2026-09-03
INDIA_SITE_0023643,DORMANT,HIGH,No detection for >90d,268,0,0,0,1,2026-09-03
INDIA_SITE_0023644,DORMANT,HIGH,No detection for >90d,531,0,0,0,0,2026-09-03
INDIA_SITE_0023645,DORMANT,HIGH,No detection for >90d,487,0,0,0,0,2026-09-03
INDIA_SITE_0023646,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023647,DORMANT,HIGH,No detection for >90d,538,0,0,0,0,2026-09-03
INDIA_SITE_0023648,DORMANT,HIGH,No detection for >90d,504,0,0,0,0,2026-09-03
INDIA_SITE_0023649,DORMANT,HIGH,No detection for >90d,489,0,0,0,0,2026-09-03
INDIA_SITE_0023650,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0023651,DORMANT,HIGH,No detection for >90d,533,0,0,0,0,2026-09-03
INDIA_SITE_0023652,DORMANT,HIGH,No detection for >90d,540,0,0,0,0,2026-09-03
INDIA_SITE_0023653,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023654,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0023655,DORMANT,HIGH,No detection for >90d,503,0,0,0,0,2026-09-03
INDIA_SITE_0023656,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023657,DORMANT,HIGH,No detection for >90d,528,0,0,0,0,2026-09-03
INDIA_SITE_0023658,DORMANT,HIGH,No detection for >90d,523,0,0,0,0,2026-09-03
INDIA_SITE_0023659,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023660,DORMANT,HIGH,No detection for >90d,497,0,0,0,0,2026-09-03
INDIA_SITE_0023661,DORMANT,HIGH,No detection for >90d,529,0,0,0,0,2026-09-03
INDIA_SITE_0023662,DORMANT,HIGH,No detection for >90d,544,0,0,0,0,2026-09-03
INDIA_SITE_0023663,DORMANT,HIGH,No detection for >90d,544,0,0,0,0,2026-09-03
INDIA_SITE_0023664,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023665,DORMANT,HIGH,No detection for >90d,272,0,0,0,1,2026-09-03
INDIA_SITE_0023666,DORMANT,HIGH,No detection for >90d,276,0,0,0,2,2026-09-03
INDIA_SITE_0023667,DORMANT,HIGH,No detection for >90d,262,0,0,0,1,2026-09-03
INDIA_SITE_0023668,DORMANT,HIGH,No detection for >90d,258,0,0,0,1,2026-09-03
INDIA_SITE_0023669,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023670,DORMANT,HIGH,No detection for >90d,333,0,0,0,1,2026-09-03
INDIA_SITE_0023671,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023672,DORMANT,HIGH,No detection for >90d,279,0,0,0,1,2026-09-03
INDIA_SITE_0023673,DORMANT,HIGH,No detection for >90d,516,0,0,0,0,2026-09-03
INDIA_SITE_0023674,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0023675,DORMANT,HIGH,No detection for >90d,500,0,0,0,0,2026-09-03
INDIA_SITE_0023676,DORMANT,HIGH,No detection for >90d,495,0,0,0,0,2026-09-03
INDIA_SITE_0023677,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0023678,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0023679,DORMANT,HIGH,No detection for >90d,516,0,0,0,0,2026-09-03
INDIA_SITE_0023680,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023681,DORMANT,HIGH,No detection for >90d,514,0,0,0,0,2026-09-03
INDIA_SITE_0023682,DORMANT,HIGH,No detection for >90d,525,0,0,0,0,2026-09-03
INDIA_SITE_0023683,DORMANT,HIGH,No detection for >90d,516,0,0,0,0,2026-09-03
INDIA_SITE_0023684,DORMANT,HIGH,No detection for >90d,528,0,0,0,0,2026-09-03
INDIA_SITE_0023685,DORMANT,HIGH,No detection for >90d,502,0,0,0,0,2026-09-03
INDIA_SITE_0023686,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023687,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023688,DORMANT,HIGH,No detection for >90d,526,0,0,0,0,2026-09-03
INDIA_SITE_0023689,DORMANT,HIGH,No detection for >90d,526,0,0,0,0,2026-09-03
INDIA_SITE_0023690,DORMANT,HIGH,No detection for >90d,497,0,0,0,0,2026-09-03
INDIA_SITE_0023691,DORMANT,HIGH,No detection for >90d,516,0,0,0,0,2026-09-03
INDIA_SITE_0023692,DORMANT,HIGH,No detection for >90d,518,0,0,0,0,2026-09-03
INDIA_SITE_0023693,DORMANT,HIGH,No detection for >90d,515,0,0,0,0,2026-09-03
INDIA_SITE_0023694,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0023695,DORMANT,HIGH,No detection for >90d,532,0,0,0,0,2026-09-03
INDIA_SITE_0023696,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023697,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0023698,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023699,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023700,DORMANT,HIGH,No detection for >90d,516,0,0,0,0,2026-09-03
INDIA_SITE_0023701,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0023702,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023703,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023704,DORMANT,HIGH,No detection for >90d,517,0,0,0,0,2026-09-03
INDIA_SITE_0023705,DORMANT,HIGH,No detection for >90d,519,0,0,0,0,2026-09-03
INDIA_SITE_0023706,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023707,DORMANT,HIGH,No detection for >90d,544,0,0,0,0,2026-09-03
INDIA_SITE_0023708,DORMANT,HIGH,No detection for >90d,521,0,0,0,0,2026-09-03
INDIA_SITE_0023709,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0023710,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0023711,DORMANT,HIGH,No detection for >90d,536,0,0,0,0,2026-09-03
INDIA_SITE_0023712,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023713,DORMANT,HIGH,No detection for >90d,537,0,0,0,0,2026-09-03
INDIA_SITE_0023714,REACTIVATED,LOW,Returned within 30d after >=90d inactive gap,14,1,1,1,2,2026-09-03
INDIA_SITE_0023715,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023716,DORMANT,HIGH,No detection for >90d,538,0,0,0,0,2026-09-03
INDIA_SITE_0023717,DORMANT,HIGH,No detection for >90d,518,0,0,0,0,2026-09-03
INDIA_SITE_0023718,DORMANT,HIGH,No detection for >90d,495,0,0,0,0,2026-09-03
INDIA_SITE_0023719,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0023720,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023721,DORMANT,HIGH,No detection for >90d,517,0,0,0,0,2026-09-03
INDIA_SITE_0023722,DORMANT,HIGH,No detection for >90d,509,0,0,0,0,2026-09-03
INDIA_SITE_0023723,DORMANT,HIGH,No detection for >90d,544,0,0,0,0,2026-09-03
INDIA_SITE_0023724,DORMANT,HIGH,No detection for >90d,545,0,0,0,0,2026-09-03
INDIA_SITE_0023725,DORMANT,HIGH,No detection for >90d,536,0,0,0,0,2026-09-03
INDIA_SITE_0023726,DORMANT,HIGH,No detection for >90d,515,0,0,0,0,2026-09-03
INDIA_SITE_0023727,DORMANT,HIGH,No detection for >90d,536,0,0,0,0,2026-09-03
INDIA_SITE_0023728,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023729,DORMANT,HIGH,No detection for >90d,546,0,0,0,0,2026-09-03
INDIA_SITE_0023730,DORMANT,HIGH,No detection for >90d,497,0,0,0,0,2026-09-03
INDIA_SITE_0023731,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023732,DORMANT,HIGH,No detection for >90d,526,0,0,0,0,2026-09-03
INDIA_SITE_0023733,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023734,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023735,DORMANT,HIGH,No detection for >90d,543,0,0,0,0,2026-09-03
INDIA_SITE_0023736,DORMANT,HIGH,No detection for >90d,516,0,0,0,0,2026-09-03
INDIA_SITE_0023737,DORMANT,HIGH,No detection for >90d,536,0,0,0,0,2026-09-03
INDIA_SITE_0023738,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023739,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023740,DORMANT,HIGH,No detection for >90d,515,0,0,0,0,2026-09-03
INDIA_SITE_0023741,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023742,DORMANT,HIGH,No detection for >90d,539,0,0,0,0,2026-09-03
INDIA_SITE_0023743,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0023744,DORMANT,HIGH,No detection for >90d,517,0,0,0,0,2026-09-03
INDIA_SITE_0023745,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0023746,DORMANT,HIGH,No detection for >90d,497,0,0,0,0,2026-09-03
INDIA_SITE_0023747,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023748,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0023749,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023750,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023751,DORMANT,HIGH,No detection for >90d,529,0,0,0,0,2026-09-03
INDIA_SITE_0023752,DORMANT,HIGH,No detection for >90d,539,0,0,0,0,2026-09-03
INDIA_SITE_0023753,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023754,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023755,DORMANT,HIGH,No detection for >90d,530,0,0,0,0,2026-09-03
INDIA_SITE_0023756,DORMANT,HIGH,No detection for >90d,248,0,0,0,1,2026-09-03
INDIA_SITE_0023757,DORMANT,HIGH,No detection for >90d,499,0,0,0,0,2026-09-03
INDIA_SITE_0023758,DORMANT,HIGH,No detection for >90d,275,0,0,0,1,2026-09-03
INDIA_SITE_0023759,DORMANT,HIGH,No detection for >90d,540,0,0,0,0,2026-09-03
INDIA_SITE_0023760,DORMANT,HIGH,No detection for >90d,526,0,0,0,0,2026-09-03
INDIA_SITE_0023761,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0023762,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023763,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023764,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023765,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023766,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023767,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023768,DORMANT,HIGH,No detection for >90d,258,0,0,0,2,2026-09-03
INDIA_SITE_0023769,DORMANT,HIGH,No detection for >90d,546,0,0,0,0,2026-09-03
INDIA_SITE_0023770,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0023771,DORMANT,HIGH,No detection for >90d,538,0,0,0,0,2026-09-03
INDIA_SITE_0023772,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0023773,DORMANT,HIGH,No detection for >90d,512,0,0,0,0,2026-09-03
INDIA_SITE_0023774,DORMANT,HIGH,No detection for >90d,546,0,0,0,0,2026-09-03
INDIA_SITE_0023775,DORMANT,HIGH,No detection for >90d,531,0,0,0,0,2026-09-03
INDIA_SITE_0023776,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023777,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023778,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023779,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0023780,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023781,DORMANT,HIGH,No detection for >90d,545,0,0,0,0,2026-09-03
INDIA_SITE_0023782,DORMANT,HIGH,No detection for >90d,255,0,0,0,1,2026-09-03
INDIA_SITE_0023783,DORMANT,HIGH,No detection for >90d,484,0,0,0,0,2026-09-03
INDIA_SITE_0023784,DORMANT,HIGH,No detection for >90d,546,0,0,0,0,2026-09-03
INDIA_SITE_0023785,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023786,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023787,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0023788,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023789,DORMANT,HIGH,No detection for >90d,507,0,0,0,0,2026-09-03
INDIA_SITE_0023790,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023791,DORMANT,HIGH,No detection for >90d,484,0,0,0,0,2026-09-03
INDIA_SITE_0023792,DORMANT,HIGH,No detection for >90d,534,0,0,0,0,2026-09-03
INDIA_SITE_0023793,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023794,DORMANT,HIGH,No detection for >90d,538,0,0,0,0,2026-09-03
INDIA_SITE_0023795,DORMANT,HIGH,No detection for >90d,545,0,0,0,0,2026-09-03
INDIA_SITE_0023796,DORMANT,HIGH,No detection for >90d,478,0,0,0,0,2026-09-03
INDIA_SITE_0023797,DORMANT,HIGH,No detection for >90d,535,0,0,0,0,2026-09-03
INDIA_SITE_0023798,DORMANT,HIGH,No detection for >90d,505,0,0,0,0,2026-09-03
INDIA_SITE_0023799,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023800,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0023801,DORMANT,HIGH,No detection for >90d,247,0,0,0,1,2026-09-03
INDIA_SITE_0023802,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0023803,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0023804,DORMANT,HIGH,No detection for >90d,345,0,0,0,1,2026-09-03
INDIA_SITE_0023805,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023806,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023807,DORMANT,HIGH,No detection for >90d,295,0,0,0,1,2026-09-03
INDIA_SITE_0023808,DORMANT,HIGH,No detection for >90d,549,0,0,0,0,2026-09-03
INDIA_SITE_0023809,DORMANT,HIGH,No detection for >90d,528,0,0,0,0,2026-09-03
INDIA_SITE_0023810,DORMANT,HIGH,No detection for >90d,489,0,0,0,0,2026-09-03
INDIA_SITE_0023811,DORMANT,HIGH,No detection for >90d,498,0,0,0,0,2026-09-03
INDIA_SITE_0023812,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023813,DORMANT,HIGH,No detection for >90d,544,0,0,0,0,2026-09-03
INDIA_SITE_0023814,DORMANT,HIGH,No detection for >90d,546,0,0,0,0,2026-09-03
INDIA_SITE_0023815,DORMANT,HIGH,No detection for >90d,499,0,0,0,0,2026-09-03
INDIA_SITE_0023816,DORMANT,HIGH,No detection for >90d,543,0,0,0,0,2026-09-03
INDIA_SITE_0023817,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023818,DORMANT,HIGH,No detection for >90d,500,0,0,0,0,2026-09-03
INDIA_SITE_0023819,DORMANT,HIGH,No detection for >90d,249,0,0,0,1,2026-09-03
INDIA_SITE_0023820,DORMANT,HIGH,No detection for >90d,542,0,0,0,0,2026-09-03
INDIA_SITE_0023821,DORMANT,HIGH,No detection for >90d,521,0,0,0,0,2026-09-03
INDIA_SITE_0023822,DORMANT,HIGH,No detection for >90d,518,0,0,0,0,2026-09-03
INDIA_SITE_0023823,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023824,DORMANT,HIGH,No detection for >90d,500,0,0,0,0,2026-09-03
INDIA_SITE_0023825,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023826,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023827,DORMANT,HIGH,No detection for >90d,485,0,0,0,0,2026-09-03
INDIA_SITE_0023828,DORMANT,HIGH,No detection for >90d,521,0,0,0,0,2026-09-03
INDIA_SITE_0023829,DORMANT,HIGH,No detection for >90d,521,0,0,0,0,2026-09-03
INDIA_SITE_0023830,DORMANT,HIGH,No detection for >90d,543,0,0,0,0,2026-09-03
INDIA_SITE_0023831,DORMANT,HIGH,No detection for >90d,511,0,0,0,0,2026-09-03
INDIA_SITE_0023832,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0023833,DORMANT,HIGH,No detection for >90d,538,0,0,0,0,2026-09-03
INDIA_SITE_0023834,DORMANT,HIGH,No detection for >90d,517,0,0,0,0,2026-09-03
INDIA_SITE_0023835,DORMANT,HIGH,No detection for >90d,542,0,0,0,0,2026-09-03
INDIA_SITE_0023836,DORMANT,HIGH,No detection for >90d,516,0,0,0,0,2026-09-03
INDIA_SITE_0023837,DORMANT,HIGH,No detection for >90d,537,0,0,0,0,2026-09-03
INDIA_SITE_0023838,DORMANT,HIGH,No detection for >90d,546,0,0,0,0,2026-09-03
INDIA_SITE_0023839,DORMANT,HIGH,No detection for >90d,517,0,0,0,0,2026-09-03
INDIA_SITE_0023840,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0023841,DORMANT,HIGH,No detection for >90d,546,0,0,0,0,2026-09-03
INDIA_SITE_0023842,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023843,DORMANT,HIGH,No detection for >90d,517,0,0,0,0,2026-09-03
INDIA_SITE_0023844,DORMANT,HIGH,No detection for >90d,494,0,0,0,0,2026-09-03
INDIA_SITE_0023845,DORMANT,HIGH,No detection for >90d,546,0,0,0,0,2026-09-03
INDIA_SITE_0023846,DORMANT,HIGH,No detection for >90d,500,0,0,0,0,2026-09-03
INDIA_SITE_0023847,DORMANT,HIGH,No detection for >90d,525,0,0,0,0,2026-09-03
INDIA_SITE_0023848,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023849,DORMANT,HIGH,No detection for >90d,519,0,0,0,0,2026-09-03
INDIA_SITE_0023850,DORMANT,HIGH,No detection for >90d,526,0,0,0,0,2026-09-03
INDIA_SITE_0023851,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0023852,DORMANT,HIGH,No detection for >90d,512,0,0,0,0,2026-09-03
INDIA_SITE_0023853,DORMANT,HIGH,No detection for >90d,493,0,0,0,0,2026-09-03
INDIA_SITE_0023854,DORMANT,HIGH,No detection for >90d,511,0,0,0,0,2026-09-03
INDIA_SITE_0023855,DORMANT,HIGH,No detection for >90d,517,0,0,0,0,2026-09-03
INDIA_SITE_0023856,DORMANT,HIGH,No detection for >90d,500,0,0,0,0,2026-09-03
INDIA_SITE_0023857,DORMANT,HIGH,No detection for >90d,500,0,0,0,0,2026-09-03
INDIA_SITE_0023858,DORMANT,HIGH,No detection for >90d,546,0,0,0,0,2026-09-03
INDIA_SITE_0023859,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023860,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
INDIA_SITE_0023861,DORMANT,HIGH,No detection for >90d,270,0,0,0,9,2026-09-03
INDIA_SITE_0023862,DORMANT,HIGH,No detection for >90d,537,0,0,0,0,2026-09-03
INDIA_SITE_0023863,DORMANT,HIGH,No detection for >90d,527,0,0,0,0,2026-09-03
INDIA_SITE_0023864,DORMANT,HIGH,No detection for >90d,539,0,0,0,0,2026-09-03
INDIA_SITE_0023865,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023866,DORMANT,HIGH,No detection for >90d,501,0,0,0,0,2026-09-03
INDIA_SITE_0023867,DORMANT,HIGH,No detection for >90d,540,0,0,0,0,2026-09-03
INDIA_SITE_0023868,DORMANT,HIGH,No detection for >90d,531,0,0,0,0,2026-09-03
INDIA_SITE_0023869,DORMANT,HIGH,No detection for >90d,502,0,0,0,0,2026-09-03
INDIA_SITE_0023870,DORMANT,HIGH,No detection for >90d,498,0,0,0,0,2026-09-03
INDIA_SITE_0023871,DORMANT,HIGH,No detection for >90d,548,0,0,0,0,2026-09-03
INDIA_SITE_0023872,DORMANT,HIGH,No detection for >90d,541,0,0,0,0,2026-09-03
INDIA_SITE_0023873,DORMANT,HIGH,No detection for >90d,518,0,0,0,0,2026-09-03
INDIA_SITE_0023874,DORMANT,HIGH,No detection for >90d,524,0,0,0,0,2026-09-03
INDIA_SITE_0023875,DORMANT,HIGH,No detection for >90d,522,0,0,0,0,2026-09-03
INDIA_SITE_0023876,DORMANT,HIGH,No detection for >90d,545,0,0,0,0,2026-09-03
INDIA_SITE_0023877,DORMANT,HIGH,No detection for >90d,517,0,0,0,0,2026-09-03
INDIA_SITE_0023878,DORMANT,HIGH,No detection for >90d,528,0,0,0,0,2026-09-03
INDIA_SITE_0023879,DORMANT,HIGH,No detection for >90d,520,0,0,0,0,2026-09-03
INDIA_SITE_0023880,DORMANT,HIGH,No detection for >90d,539,0,0,0,0,2026-09-03
INDIA_SITE_0023881,DORMANT,HIGH,No detection for >90d,547,0,0,0,0,2026-09-03
